,Apple,IBM,Microsoft,Google,Amazon,Tesla,Nvidia,Walmart,Johnson & Johnson,Verizon,AT&T,Pfizer
2024-11-12,223.984025888548,209.456731489599,421.340887887838,181.19463028138,208.91,328.49,148.266967690194,84.5721457179717,150.222976858326,39.688834037025,174.99,25.765350678733
2024-11-13,224.873049583151,209.516332190962,423.502223317279,178.461047597914,214.1,330.24,146.247281435327,85.0796382972889,150.813475981197,40.4158077297824,172.35,26.2867571644042
2024-11-14,227.969648968846,207.599176297123,425.185475333757,175.168776482792,211.48,311.18,146.737205328834,84.0547023037659,149.465169650642,40.1505605716142,173.48,25.5981070889894
2024-11-15,224.753181219833,203.625796206264,413.342950791794,172.086013529541,202.61,320.72,141.957947755437,83.8357839362174,151.561441536833,40.9168301396557,172.84,24.3978883861237
2024-11-18,227.769868363317,206.70516577668,414.099916195654,174.889432266963,201.7,338.74,140.128231989889,83.6666197431117,152.319248744517,41.5062682689185,174.78,24.4569155354449
2024-11-19,228.029583150505,208.850791025743,416.121810629647,177.702827583523,204.61,346.0,146.987166498991,86.1742301350317,150.577276332048,41.191901266645,175.39,24.69302413273
2024-11-20,228.748793330408,213.171841874552,413.830994275862,175.567839648261,202.88,342.03,145.867340456689,86.7513785585689,150.685534504575,41.4767963624553,172.91,24.5356184012066
2024-11-21,228.269319877139,220.919933051726,412.04814154835,167.237396069088,198.38,339.64,146.647219307578,87.9554295800861,153.03768934401,41.7518674894446,173.38,24.7225377073907
2024-11-22,229.617838964458,221.486139714673,416.169920376055,164.374117856845,197.12,352.56,141.927952415018,89.9953507322433,152.712914826431,42.3904254628126,174.4,25.2341063348416
2024-11-25,232.614548047389,224.625109986451,417.956357204528,167.257349227361,201.45,338.59,135.998873458899,89.0599722527176,153.31325560135,43.2058148749594,175.83,25.7456749622926
2024-11-26,234.802145677929,227.30714154778,427.138043697237,168.723906360461,207.86,338.23,136.898733671464,90.8610733675491,153.293572297254,43.5889496589802,172.52,25.3521606334842
2024-11-27,234.672288284335,225.409852554395,422.14799669033,168.833648730965,205.74,332.89,135.318979076073,91.4282709561977,154.166587723229,43.5987736278012,169.72,25.4111877828054
2024-11-29,237.06965555068,225.896591615526,422.617061108979,168.554304515137,207.89,345.16,138.228527096698,92.0452227192891,153.779683159444,43.5594777525171,170.63,25.7850263951735
2024-12-02,239.327176393155,225.876724715071,430.122091807368,171.088355615867,210.71,357.09,138.608468075336,92.1845344077291,153.571349932791,43.0781032802858,175.81,25.4013499245852
2024-12-03,242.383819657745,227.476010201642,430.341653875672,170.938706928816,213.44,351.42,140.238214904758,93.0502570430349,151.15071625168,43.0584553426437,176.0,25.1455656108597
2024-12-04,242.743424747696,231.93612935363,436.549272352264,173.961610407247,218.16,357.93,145.117456946218,93.9856355225606,149.275717211803,41.7715154270867,174.78,24.8209162895928
2024-12-05,242.773391838526,233.187744082251,441.738921239448,172.235662216592,220.55,369.49,145.047467818575,94.8314564880892,148.333257376944,41.8009873335498,174.4,25.2832956259427
2024-12-06,242.573611232997,236.455849206982,442.68703017076,174.300814097896,227.03,389.22,142.427694168467,95.2294898836321,148.124924150291,41.624155894771,175.95,25.3128092006033
2024-12-09,246.479322071084,228.469355224356,445.132153204144,175.158799903655,226.09,389.79,138.798007775378,93.3686837594691,148.412622415669,41.61433192595,177.01,25.6768099547511
2024-12-10,247.49820315928,230.177908663426,442.447507914428,184.946997651593,225.04,400.99,135.058330885529,94.0851438714463,148.045559111566,41.5553881130237,175.71,25.1554034690799
2024-12-11,246.219607283896,228.588556627082,448.096241126247,195.164677545613,230.26,424.77,139.297964578834,94.4931281018778,145.476115982846,41.2508450795713,178.15,24.8209162895928
2024-12-12,247.687994734533,230.714314975691,448.665106485035,191.728820376949,228.97,418.1,137.328134773218,93.627405466572,145.079290789221,41.3392607989607,176.9,24.9586463046757
2024-12-13,247.857808249232,229.283898142982,446.379664955871,189.59139760342,227.46,436.23,134.238401727862,93.993098648727,145.456274723165,41.5357401753816,175.86,25.1652413273002
2024-12-16,250.764616059675,227.803814059138,450.691065569839,196.423160113205,232.93,463.02,131.988596112311,94.6114086875834,142.708260257313,40.1603845404352,174.25,24.8405920060332
2024-12-17,253.201939447126,227.44620985096,453.555352551804,195.184653459385,231.15,479.86,130.378735205184,95.1599095285043,145.247941496512,40.0621448522247,173.28,26.0014592760181
2024-12-18,247.777896007021,218.704773651072,436.519332070223,188.173107725658,220.52,440.13,128.898863066955,93.2950066693731,143.601116942969,39.5316505358883,173.62,25.4702149321267
2024-12-19,249.515987275121,222.429817486252,436.160048685725,188.2829752514,223.29,436.17,130.668710151188,93.1454155309401,142.440403251616,39.26640337772,174.21,25.3521606334842
2024-12-20,254.210831505046,221.873544273532,435.730904643131,191.179482748239,224.92,421.06,134.688362850972,91.988577393725,143.323339307431,39.2271075024359,178.17,25.9325942684766
2024-12-23,254.989975866608,220.45306089105,434.383591951266,194.395604865418,225.06,430.6,139.657933477322,90.1037290494694,144.116989694681,39.2369314712569,180.45,26.276919306184
2024-12-24,257.916761737604,222.916556547382,438.455470308903,195.873822484495,229.05,462.28,140.207885961123,92.4273780664618,144.692386225437,39.0993959077623,181.43,26.3064328808446
2024-12-26,258.735862220272,223.393362158285,437.237898839217,195.364436683326,227.05,454.13,139.917911015119,92.537078234646,144.42452921974,39.256579408899,197.36,26.1293514328808
2024-12-27,255.309624835454,221.297404160357,429.672987576746,192.527856927802,223.75,431.66,136.998163282937,91.4101583251174,143.898735838187,39.2172835336148,199.52,26.1883785822021
2024-12-30,251.923343571742,218.784241252889,423.984333988872,191.009687481183,221.3,417.41,137.478121814255,90.3231293858377,142.202308135441,38.9029165313413,195.66,25.9916214177979
2024-12-31,250.145296182536,218.367036343349,420.660962682272,189.072023845366,219.39,403.84,134.278398272138,90.1037290494694,143.472148755041,39.2860513153621,194.61,26.0998378582202
2025-01-02,243.582503290917,218.476304295848,417.746775230238,189.20186728488,220.22,379.28,138.298050971922,89.7546830597924,142.876910964603,39.5021786294251,193.12,26.1785407239819
2025-01-03,243.093040807372,221.168269307404,422.507280074827,191.559025109893,224.19,410.44,144.457518790497,90.5325569796439,143.045561671894,39.5512984735304,195.25,26.1588650075415
2025-01-06,244.731241772707,221.188136207858,426.998322381044,196.632907207804,227.61,411.05,149.417090280778,91.1807852461869,142.519768290341,38.9127405001624,190.39,26.4540007541478
2025-01-07,241.944302325581,222.46955128716,421.529230861474,195.254569157584,222.11,394.36,140.12789287257,90.5624752073305,145.06937015938,38.2348866515102,193.12,26.6901093514329
2025-01-08,242.433764809127,221.694742169443,423.714871450499,193.716423797194,222.13,394.94,140.097895464363,91.5497767209882,141.140800742495,38.2545345891523,192.55,26.4244871794872
2025-01-10,236.590182097411,218.287568741532,418.116038708749,191.808724032035,218.94,394.74,135.898258315335,92.7465058284521,140.932467515842,37.81,183.47,26.2867571644042
2025-01-13,234.142869679684,215.953207938153,416.359542162318,190.779964472813,218.46,403.31,133.218489848812,91.2805126718089,143.323339307431,38.12,183.25,26.3654600301659
2025-01-14,233.024098288723,216.300878696103,414.842567872218,189.43159029325,217.76,396.36,131.748616846652,90.5425297222061,143.601116942969,38.28,185.41,25.9817835595777
2025-01-15,237.609063185608,218.565705347892,425.461387902916,195.314496898898,223.35,428.22,136.228229805616,91.0910305631271,143.819370799462,38.18,184.84,25.7948642533937
2025-01-16,228.009605089952,221.178202757631,423.734831638527,192.677676281086,220.66,413.82,133.558460475162,91.0511395928783,146.597147154836,38.34,181.48,26.0604864253394
2025-01-17,229.727718297499,223.294027656013,428.175973474674,195.763954958752,225.94,426.5,137.698102807775,91.689395116859,145.86302054663,38.78,180.78,25.8735671191554
2025-01-21,222.395770074594,222.767554793975,427.647028491942,197.811486120311,230.71,424.07,140.817833261339,92.8262877689497,146.974131088779,39.02,186.93,26.2080542986425
2025-01-22,223.58446467749,221.77420977126,445.311794896393,198.131100740652,235.01,415.11,147.057294168467,92.9758789073827,144.116989694681,38.95,186.52,25.5882692307692
2025-01-23,223.414651162791,224.535708934407,445.820779691098,197.741570422111,235.42,412.38,147.207281209503,93.5542979759903,145.476115982846,39.18,186.27,26.0112971342383
2025-01-24,222.535616498464,223.303961106241,443.176054777437,199.968884807611,234.85,406.58,142.607678617711,94.5017085193992,145.654687319977,39.54,186.61,26.09
2025-01-27,229.607849934182,222.638419941022,433.694965464313,191.579001023665,235.42,397.15,118.409769330454,97.1345125558198,151.676509633233,40.64,186.5,26.86
2025-01-28,237.998635366389,224.158237825775,446.309804297774,195.064797976757,238.15,398.09,128.978856155508,97.0248123876356,149.186431543238,40.4,185.29,26.75
2025-01-29,239.097428696797,227.108472543237,441.449498513047,195.174665502499,237.07,389.1,123.689313174946,97.2342399814417,149.950320040965,40.28,186.98,26.62
2025-01-30,237.329370337867,256.551219016498,414.163921479279,200.628089962064,234.64,400.28,124.639231101512,98.3811053760947,151.656668373552,39.47,190.97,26.91
2025-01-31,235.741114523914,253.998322308121,414.233782137375,203.774296381044,237.68,404.6,120.059626781857,97.8924409905469,150.942383025027,39.39,188.93,26.52
2025-02-03,227.759879333041,258.994847772376,410.102023215656,200.987656409948,237.42,383.68,116.649921382289,99.2686794641304,150.66460538949,39.98,183.65,26.2
2025-02-04,232.544624835454,262.700024707101,411.549136847659,206.131454206058,242.06,392.21,118.639749460043,100.495326799281,152.27174742367,39.81,187.56,25.87
2025-02-05,232.214986836332,261.547744480752,412.46730549693,191.099579093154,236.17,378.17,124.819215550756,102.180720292293,153.462223004545,40.13,195.35,26.44
2025-02-06,232.964164107064,251.753362556786,414.992269282425,191.369253929066,238.83,374.32,128.668882937365,102.569657252218,152.291588683351,39.94,190.5,25.83
2025-02-07,227.380296182536,250.6606830318,408.93435221604,185.116792918649,229.15,361.62,129.828782721382,100.874291016644,151.904684119567,39.88,183.98,25.74
2025-02-10,227.65,249.27,411.399435437452,186.245432046727,233.14,350.73,133.558460475162,102.639466450154,153.015794661717,39.95,185.06,25.87
2025-02-11,232.62,254.7,410.620988104375,185.096817004877,232.76,328.5,132.78852699784,102.190693034855,154.890793701594,40.49,185.74,25.53
2025-02-12,236.87,255.81,408.225765541059,183.388876377431,228.93,336.51,131.128670410367,103.327585686945,154.02769890546,40.53,182.69,25.47
2025-02-13,241.53,259.19,409.722779643131,185.915829469501,230.37,355.94,135.27831187905,104.763660615902,156.001904243743,41.04,184.01,25.64
2025-02-14,244.6,261.28,407.616979806216,185.006925392907,228.68,355.84,138.838004319654,103.75641361712,154.910634961275,40.99,184.24,25.53
2025-02-18,244.47,263.07,408.824571181888,183.548683687602,226.65,354.11,139.387956803456,103.497122310503,154.99,41.2,184.07,25.56
2025-02-19,244.87,264.32,413.944359410975,185.046877220449,226.63,360.56,139.217971490281,103.716522646871,157.89,42.01,180.1,25.89
2025-02-20,245.83,264.74,416.13,184.337732281568,222.88,354.4,140.097895464363,96.945030447138,159.68,42.49,180.68,25.9
2025-02-21,245.55,261.48,408.21,179.443633407599,216.58,337.8,134.418386177106,94.5216540045236,162.3,42.76,177.11,26.3
2025-02-24,247.1,261.87,404.0,179.034127175288,212.71,330.53,130.268744708423,93.4146795801195,163.74,43.32,176.62,26.65
2025-02-25,247.04,257.75,397.9,175.208739688083,212.8,302.8,126.619060043197,97.4237220901235,166.09,43.71,179.46,26.74
2025-02-26,240.36,255.84,399.73,172.521979285843,214.35,290.8,131.268658315335,95.9377834483559,163.08,43.18,181.21,26.42
2025-02-27,237.3,253.23,392.53,168.297073523213,208.74,281.95,120.13961987041,96.5261752595256,163.73,43.27,182.28,26.1
2025-02-28,241.84,252.44,396.99,170.074929848859,212.28,292.98,124.909207775378,98.3412144058459,165.02,43.1,181.48,26.43
2025-03-03,238.03,250.19,388.49,166.808867947251,205.02,284.65,114.05014600432,97.3239946645015,167.28,43.87,183.79,26.25
2025-03-04,235.93,253.21,388.61,170.714159089541,203.8,272.04,115.979979265659,94.7111361132054,165.42,42.87,180.66,25.75
2025-03-05,235.74,251.35,401.02,172.811630035527,208.36,279.1,117.289866090713,95.7183831119875,165.12,42.84,192.35,25.94
2025-03-06,235.33,248.69,396.89,172.142436924189,200.7,263.45,110.560447516199,94.3820356086528,165.83,44.23,187.51,26.24
2025-03-07,239.07,261.54,393.31,173.650618413922,199.25,262.67,112.680264362851,91.4699947804906,166.69,46.06,190.18,26.73
2025-03-10,227.48,256.9,380.16,165.87,194.54,222.15,106.970757667387,87.580625181233,167.7,46.49,188.35,26.64
2025-03-11,220.84,248.95,380.45,164.04,196.59,230.58,108.750603887689,87.2016609638694,165.86,43.43,184.53,25.99
2025-03-12,216.98,249.63,383.27,167.11,198.89,248.09,115.74,84.9677666299368,162.85,42.59,185.65,25.71
2025-03-13,209.68,245.8,378.77,162.76,193.89,240.68,115.58,84.2696746505829,162.99,43.71,182.97,25.6
2025-03-14,213.49,248.35,388.56,165.49,197.95,249.98,121.67,85.1173577683698,162.81,43.57,186.67,25.72
2025-03-17,214.0,252.97,388.7,164.29,195.74,238.01,119.53,87.2216064489938,162.84,43.65,188.41,26.05
2025-03-18,212.69,246.95,383.52,160.67,192.82,225.31,115.43,85.3567035898626,164.25,44.23,190.2,26.31
2025-03-19,215.24,252.29,387.82,163.89,195.54,235.86,117.52,86.0946865394653,162.99,43.94,193.14,26.21
2025-03-20,214.1,243.32,386.84,162.8,194.95,236.26,118.53,85.5761039262309,163.02,43.75,192.17,26.19
2025-03-21,218.27,243.87,391.26,163.99,196.21,248.71,117.7,85.98,163.63,43.99,190.7,26.28
2025-03-24,220.73,248.45,393.08,167.68,203.26,278.39,121.41,87.49,163.29,43.56,192.47,26.14
2025-03-25,223.75,249.9,395.16,170.56,205.71,288.14,120.69,84.76,161.02,43.49,193.01,25.55
2025-03-26,221.53,250.34,389.97,165.06,201.13,272.06,113.76,85.21,161.72,44.18,189.28,25.21
2025-03-27,223.85,246.21,390.58,162.24,201.36,273.13,111.43,85.63,163.13,44.96,183.98,25.01
2025-03-28,217.9,244.0,378.8,154.33,192.72,263.55,109.67,85.15,163.71,44.93,179.07,25.21
2025-03-31,222.13,248.66,375.39,154.64,190.26,259.16,108.38,87.79,165.84,45.36,176.53,25.34
2025-04-01,223.19,250.34,382.19,157.07,192.17,268.46,110.15,88.83,153.25,45.38,174.42,24.54
2025-04-02,223.89,249.98,382.14,157.04,196.01,282.76,110.42,89.76,155.36,44.74,177.31,24.7
2025-04-03,203.19,243.49,373.11,150.72,178.41,267.28,101.8,87.26,159.82,45.62,168.07,24.29
2025-04-04,188.38,227.48,359.84,145.6,171.0,239.43,94.31,83.19,153.24,43.03,158.63,22.97
2025-04-07,181.46,225.78,357.86,146.75,175.26,233.29,97.64,83.83,150.62,42.58,160.34,22.63
2025-04-08,172.42,221.03,354.56,144.7,170.66,221.86,96.3,81.79,150.0,42.17,159.32,21.84
